TimeGenerated,TotalBytesSent,baseline,score,anomalies
"2019-05-20T10:00:00Z",728453985,757095922,0,0
"2019-05-20T11:00:00Z",641745207,671127344,0,0
"2019-05-20T12:00:00Z",704815291,734937628,0,0
"2019-05-20T13:00:00Z",726998848,757861385,0,0
"2019-05-20T14:00:00Z",657695371,689298108,0,0
"2019-05-20T15:00:00Z",652574108,684917045,0,0
"2019-05-20T16:00:00Z",613671163,646754300,0,0
"2019-05-20T17:00:00Z",603748816,786461113,"-2.0580044406999747",0
"2019-05-20T18:00:00Z",638653988,673217524,0,0
"2019-05-20T19:00:00Z",662712107,698015843,0,0
"2019-05-20T20:00:00Z",597580224,633624160,0,0
"2019-05-20T21:00:00Z",605047075,641831211,0,0
"2019-05-20T22:00:00Z",662654036,700178372,0,0
"2019-05-20T23:00:00Z",608539632,646804167,0,0
"2019-05-21T00:00:00Z",688872417,727877152,0,0
"2019-05-21T01:00:00Z",514920636,554665571,0,0
"2019-05-21T02:00:00Z",447879593,488364728,0,0
"2019-05-21T03:00:00Z",510485297,551710632,0,0
"2019-05-21T04:00:00Z",484271754,526237289,0,0
"2019-05-21T05:00:00Z",676461315,719167050,0,0
"2019-05-21T06:00:00Z",660568258,704014192,0,0
"2019-05-21T07:00:00Z",702440857,746626991,0,0
"2019-05-21T08:00:00Z",675871159,720797493,0,0
"2019-05-21T09:00:00Z",725286517,770953051,0,0
"2019-05-21T10:00:00Z",670973900,717380634,0,0
"2019-05-21T11:00:00Z",727885782,775032716,0,0
"2019-05-21T12:00:00Z",744687972,792575106,0,0
"2019-05-21T13:00:00Z",675085296,723712629,0,0
"2019-05-21T14:00:00Z",651879749,701247282,0,0
"2019-05-21T15:00:00Z",665241172,715348905,0,0
"2019-05-21T16:00:00Z",627295101,678143034,0,0
"2019-05-21T17:00:00Z",683310114,734898247,0,0
"2019-05-21T18:00:00Z",607687695,660016028,0,0
"2019-05-21T19:00:00Z",667111982,720180515,0,0
"2019-05-21T20:00:00Z",646866052,700674784,0,0
"2019-05-21T21:00:00Z",655118217,709667149,0,0
"2019-05-21T22:00:00Z",614153533,669442665,0,0
"2019-05-21T23:00:00Z",703929185,759958517,0,0
"2019-05-22T00:00:00Z",687145906,743915438,0,0
"2019-05-22T01:00:00Z",491031685,548541417,0,0
"2019-05-22T02:00:00Z",475837204,534087136,0,0
"2019-05-22T03:00:00Z",527835918,586826049,0,0
"2019-05-22T04:00:00Z",536374191,596104522,0,0
"2019-05-22T05:00:00Z",1233566650,1294037181,0,0
"2019-05-22T06:00:00Z",1302272008,1155788938,"1.2498567291822524",0
"2019-05-22T07:00:00Z",1289104217,1211553175,0,0
"2019-05-22T08:00:00Z",1281107991,1189832999,"0.23012524015401398",0
"2019-05-22T09:00:00Z",1278953301,1251932151,0,0
"2019-05-22T10:00:00Z",1232111868,1235700681,0,0
"2019-05-22T11:00:00Z",1294651802,1202348002,"0.24912802720293498",0
"2019-05-22T12:00:00Z",1240461427,1200195861,0,0
"2019-05-22T13:00:00Z",1305202257,1168446441,"1.0701876012661355",0
"2019-05-22T14:00:00Z",1296015157,1152703710,"1.191274655714387",0
"2019-05-22T15:00:00Z",1265505042,1147444337,"0.7248759391001222",0
"2019-05-22T16:00:00Z",1203512594,1154604090,0,0
"2019-05-22T17:00:00Z",1255884232,1126335002,"0.9370769515620605",0
"2019-05-22T18:00:00Z",1231314521,1203975079,0,0
"2019-05-22T19:00:00Z",1186407921,1135093035,0,0
"2019-05-22T20:00:00Z",1166835959,1154896000,0,0
"2019-05-22T21:00:00Z",1205765612,1182846486,0,0
"2019-05-22T22:00:00Z",1166356313,1189945712,0,0
"2019-05-22T23:00:00Z",1223852614,1143402818,"0.030176346730040837",0
"2019-05-23T00:00:00Z",1269667059,1213256268,0,0
"2019-05-23T01:00:00Z",1041230333,966825199,0,0
"2019-05-23T02:00:00Z",1108569577,1006713783,"0.42555998571461534",0
"2019-05-23T03:00:00Z",1032000916,990717130,0,0
"2019-05-23T04:00:00Z",1055812151,958043380,"0.35006984146983583",0
"2019-05-23T05:00:00Z",1234663961,1241511522,0,0
"2019-05-23T06:00:00Z",1293752411,1197514363,"0.3217963128725348",0
"2019-05-23T07:00:00Z",1312405451,1214325474,"0.35581802183078254",0
"2019-05-23T08:00:00Z",1272792567,1278104240,0,0
"2019-05-23T09:00:00Z",1244937177,1222062889,0,0
"2019-05-23T10:00:00Z",1228548121,1206216087,0,0
"2019-05-23T11:00:00Z",1246364826,1285591553,0,0
"2019-05-23T12:00:00Z",1327024928,1240289803,"0.1462707498821622",0
"2019-05-23T13:00:00Z",1243726839,1273986348,0,0
"2019-05-23T14:00:00Z",1246608903,1274978954,0,0
"2019-05-23T15:00:00Z",1266850172,1175241193,"0.23629420357801095",0
"2019-05-23T16:00:00Z",1250452305,1236438113,0,0
"2019-05-23T17:00:00Z",1236222417,1154689960,"0.05017385832624552",0
"2019-05-23T18:00:00Z",1261777865,1165620063,"0.32031412772434303",0
"2019-05-23T19:00:00Z",1241712737,1190197743,0,0
"2019-05-23T20:00:00Z",1188691842,1214952975,0,0
"2019-05-23T21:00:00Z",1290406309,1144214607,"1.2444749552580923",0
"2019-05-23T22:00:00Z",1237931166,1250917887,0,0
"2019-05-23T23:00:00Z",1286266734,1188761759,"0.345197342583637",0
"2019-05-24T00:00:00Z",1254724526,1232423250,0,0
"2019-05-24T01:00:00Z",1024325551,1092443719,0,0
"2019-05-24T02:00:00Z",1129096497,1024741831,"0.4717158761629663",0
"2019-05-24T03:00:00Z",1094744542,1078866183,0,0
"2019-05-24T04:00:00Z",1106153922,1084821796,0,0
"2019-05-24T05:00:00Z",1271645012,1308679892,0,0
"2019-05-24T06:00:00Z",1347794452,1240615655,"0.5238795454936561",0
"2019-05-24T07:00:00Z",1351655119,1272621263,"0.004022965855414832",0
"2019-05-24T08:00:00Z",1334942686,1234393209,"0.40143141225356044",0
"2019-05-24T09:00:00Z",1251176674,1315052315,0,0
"2019-05-24T10:00:00Z",1269615109,1265939891,0,0
"2019-05-24T11:00:00Z",1344451748,1313924339,0,0
"2019-05-24T12:00:00Z",1314975114,1242407880,0,0
"2019-05-24T13:00:00Z",1337578152,1244334732,"0.2664834669006762",0
"2019-05-24T14:00:00Z",1348381350,1304953600,0,0
"2019-05-24T15:00:00Z",1299125075,1200206239,"0.3713123424751568",0
"2019-05-24T16:00:00Z",1261105761,1207379964,0,0
"2019-05-24T17:00:00Z",1295117140,1241214615,0,0
"2019-05-24T18:00:00Z",1275566823,1183836835,"0.23852932321769665",0
"2019-05-24T19:00:00Z",1218600630,1188693840,0,0
"2019-05-24T20:00:00Z",1205956592,1212668752,0,0
"2019-05-24T21:00:00Z",1228909763,1336753085,"-0.6751225282186517",0
"2019-05-24T22:00:00Z",1280308251,1278889269,0,0
"2019-05-24T23:00:00Z",1293029712,1190639845,"0.43542467743939195",0
"2019-05-25T00:00:00Z",1209380432,1215263674,0,0
"2019-05-25T01:00:00Z",1119365150,1032781871,"0.14346603864032054",0
"2019-05-25T02:00:00Z",1060920766,1095182930,0,0
"2019-05-25T03:00:00Z",1061436742,1106827169,0,0
"2019-05-25T04:00:00Z",1094057836,1076793845,0,0
"2019-05-25T05:00:00Z",1338597036,1295301759,0,0
"2019-05-25T06:00:00Z",1313165433,1316386078,0,0
"2019-05-25T07:00:00Z",1363214977,1336770656,0,0
"2019-05-25T08:00:00Z",1291210639,1299981039,0,0
"2019-05-25T09:00:00Z",1301482144,1347047784,0,0
"2019-05-25T10:00:00Z",1298243874,1272988196,0,0
"2019-05-25T11:00:00Z",1324592383,1307094581,0,0
"2019-05-25T12:00:00Z",1346187572,1264139483,"0.05969792655597167",0
"2019-05-25T13:00:00Z",1346602309,1275387817,0,0
"2019-05-25T14:00:00Z",1307023171,1308460648,0,0
"2019-05-25T15:00:00Z",1246832320,1206802504,0,0
"2019-05-25T16:00:00Z",1320019656,1241358224,0,0
"2019-05-25T17:00:00Z",1322110891,1297630851,0,0
"2019-05-25T18:00:00Z",1289406441,1312675461,0,0
"2019-05-25T19:00:00Z",1245116093,1228236831,0,0
"2019-05-25T20:00:00Z",1233689715,1237265181,0,0
"2019-05-25T21:00:00Z",1246103258,1313149619,0,0
"2019-05-25T22:00:00Z",1282225691,1258537743,0,0
"2019-05-25T23:00:00Z",1324849514,1303828713,0,0
"2019-05-26T00:00:00Z",1264425198,1320952444,0,0
"2019-05-26T01:00:00Z",1085445814,1126542292,0,0
"2019-05-26T02:00:00Z",1103826656,1116380576,0,0
"2019-05-26T03:00:00Z",1135021543,1146829522,0,0
"2019-05-26T04:00:00Z",1093951930,1153581763,0,0
"2019-05-26T05:00:00Z",1768911488,1391114419,"5.522386735819233",1
"2019-05-26T06:00:00Z",1344644367,1303887336,0,0
"2019-05-26T07:00:00Z",1325119826,1334444336,0,0
"2019-05-26T08:00:00Z",1352683245,1331018448,0,0
"2019-05-26T09:00:00Z",1388311605,1380693122,0,0
"2019-05-26T10:00:00Z",1386178294,1328633012,0,0
"2019-05-26T11:00:00Z",1314885144,1315491166,0,0
"2019-05-26T12:00:00Z",1390097286,1366024261,0,0
"2019-05-26T13:00:00Z",1340372349,1379505334,0,0
"2019-05-26T14:00:00Z",1308315998,1351781900,0,0
"2019-05-26T15:00:00Z",1248477459,1350324646,"-0.5643697708721402",0
"2019-05-26T16:00:00Z",1307770976,1349786789,0,0
"2019-05-26T17:00:00Z",1277794700,1149527251,"0.9134015696509249",0
"2019-05-26T18:00:00Z",1301026627,1266546588,0,0
"2019-05-26T19:00:00Z",1275879844,1250486348,0,0
"2019-05-26T20:00:00Z",1337627540,1298294925,0,0
"2019-05-26T21:00:00Z",1266847511,1306934312,0,0
"2019-05-26T22:00:00Z",1250826284,1307504204,0,0
"2019-05-26T23:00:00Z",1250775463,1303312893,0,0
"2019-05-27T00:00:00Z",1303065742,1291755746,0,0
"2019-05-27T01:00:00Z",1083159258,1158998153,"-0.08397856888525577",0
"2019-05-27T02:00:00Z",1075790124,1154010300,"-0.12796247795861856",0
"2019-05-27T03:00:00Z",1124244637,1180452156,0,0
"2019-05-27T04:00:00Z",1142869516,1112877501,0,0
"2019-05-27T05:00:00Z",844634233,876126877,0,0
"2019-05-27T06:00:00Z",831852994,823849963,0,0
"2019-05-27T07:00:00Z",858119325,823852203,0,0
"2019-05-27T08:00:00Z",756699030,834598947,"-0.12204707425745016",0
"2019-05-27T09:00:00Z",859346504,793666025,0,0
"2019-05-27T10:00:00Z",782955826,881449498,"-0.5024280080538155",0
"2019-05-27T11:00:00Z",766149662,795480920,0,0
"2019-05-27T12:00:00Z",820109225,859291203,0,0
"2019-05-27T13:00:00Z",843569927,882214960,0,0
"2019-05-27T14:00:00Z",862042352,813651683,0,0
"2019-05-27T15:00:00Z",772626268,809270620,0,0
"2019-05-27T16:00:00Z",741265353,771107875,0,0
"2019-05-27T17:00:00Z",752637777,910814689,"-1.6048188482003167",0
"2019-05-27T18:00:00Z",711080800,797571100,"-0.28071739808856017",0
"2019-05-27T19:00:00Z",787329634,822369418,0,0
"2019-05-27T20:00:00Z",760437876,757977735,0,0
"2019-05-27T21:00:00Z",775861416,766184786,0,0
"2019-05-27T22:00:00Z",707501549,824531947,"-0.8448141991817422",0
"2019-05-27T23:00:00Z",786003450,771157743,0,0
"2019-05-28T00:00:00Z",782503059,852230728,0,0
"2019-05-28T01:00:00Z",651765460,679019146,0,0
"2019-05-28T02:00:00Z",613346276,612718303,0,0
"2019-05-28T03:00:00Z",641089364,676064207,0,0
"2019-05-28T04:00:00Z",588356946,650590864,0,0
"2019-05-28T05:00:00Z",825822420,843520625,0,0
"2019-05-28T06:00:00Z",820488600,828367768,0,0
"2019-05-28T07:00:00Z",839810018,870980567,0,0
"2019-05-28T08:00:00Z",816681132,845151068,0,0
"2019-05-28T09:00:00Z",806727645,895306626,"-0.3192967995816499",0
"2019-05-28T10:00:00Z",862121762,841734209,0,0
"2019-05-28T11:00:00Z",850428593,899386291,0,0
"2019-05-28T12:00:00Z",833831322,916928681,"-0.21804743089093848",0
"2019-05-28T13:00:00Z",837988090,848066205,0,0
"2019-05-28T14:00:00Z",882639328,825600858,0,0
"2019-05-28T15:00:00Z",812175783,839702480,0,0
"2019-05-28T16:00:00Z",788758153,802496609,0,0
"2019-05-28T17:00:00Z",736528580,859251822,"-0.9499649803610968",0
"2019-05-28T18:00:00Z",763329213,784369603,0,0
"2019-05-28T19:00:00Z",782038749,844534090,0,0
"2019-05-28T20:00:00Z",792206615,825028360,0,0
"2019-05-28T21:00:00Z",812923462,834020725,0,0
"2019-05-28T22:00:00Z",737361821,793796240,0,0
"2019-05-28T23:00:00Z",808975990,884312092,"-0.07469163774018356",0
"2019-05-29T00:00:00Z",806454559,868269013,0,0
"2019-05-29T01:00:00Z",654882781,672894992,0,0
"2019-05-29T02:00:00Z",595837479,658440711,0,0
"2019-05-29T03:00:00Z",615062385,711179625,"-0.45853366008653945",0
"2019-05-29T04:00:00Z",605973282,720458097,"-0.7977955263324449",0
"2019-05-29T05:00:00Z",1368926432,1418390756,0,0
"2019-05-29T06:00:00Z",1355926496,1280142513,0,0
"2019-05-29T07:00:00Z",1348926724,1335906750,0,0
"2019-05-29T08:00:00Z",1337306282,1314186574,0,0
"2019-05-29T09:00:00Z",1410566043,1376285727,0,0
"2019-05-29T10:00:00Z",1341735073,1360054257,0,0
"2019-05-29T11:00:00Z",1343795224,1326701577,0,0
"2019-05-29T12:00:00Z",1435220844,1324549436,"0.5883904846234578",0
"2019-05-29T13:00:00Z",1379367502,1292800016,"0.14317432887426787",0
"2019-05-29T14:00:00Z",1384310206,1277057285,"0.5252486640131603",0
"2019-05-29T15:00:00Z",1365457344,1271797912,"0.27416749609191027",0
"2019-05-29T16:00:00Z",1360152030,1278957666,"0.043929046743704514",0
"2019-05-29T17:00:00Z",1366919111,1250688578,"0.6910713929162053",0
"2019-05-29T18:00:00Z",1376774721,1328328654,0,0
"2019-05-29T19:00:00Z",1338677133,1259446610,"0.0076555309810956386",0
"2019-05-29T20:00:00Z",1379408603,1279249575,"0.39421953761984835",0
"2019-05-29T21:00:00Z",1326759966,1307200061,0,0
"2019-05-29T22:00:00Z",1337344137,1314299287,0,0
"2019-05-29T23:00:00Z",1365622686,1267756394,"0.35187112154754885",0
"2019-05-30T00:00:00Z",1390260265,1337609844,0,0
"2019-05-30T01:00:00Z",1162133464,1091178774,0,0
"2019-05-30T02:00:00Z",1191190594,1131067358,0,0
"2019-05-30T03:00:00Z",1172019258,1115070705,0,0
"2019-05-30T04:00:00Z",1209471254,1082396955,"0.8913632654077939",0
"2019-05-30T05:00:00Z",1418034087,1365865097,0,0
"2019-05-30T06:00:00Z",1363742046,1321867939,0,0
"2019-05-30T07:00:00Z",1425275938,1338679050,"0.14371741617181408",0
"2019-05-30T08:00:00Z",1432759288,1402457815,0,0
"2019-05-30T09:00:00Z",1380549618,1346416464,0,0
"2019-05-30T10:00:00Z",1398671177,1330569662,0,0
"2019-05-30T11:00:00Z",1405068973,1409945128,0,0
"2019-05-30T12:00:00Z",1385686319,1364643378,0,0
"2019-05-30T13:00:00Z",1409991781,1398339924,0,0
"2019-05-30T14:00:00Z",1447319641,1399332529,0,0
"2019-05-30T15:00:00Z",1380666340,1299594768,"0.041660981938722204",0
"2019-05-30T16:00:00Z",1333216667,1360791688,0,0
"2019-05-30T17:00:00Z",1322760361,1279043535,0,0
"2019-05-30T18:00:00Z",1398705231,1289973638,"0.5525607636912164",0
"2019-05-30T19:00:00Z",1315549876,1314551319,0,0
"2019-05-30T20:00:00Z",1356737170,1339306551,0,0
"2019-05-30T21:00:00Z",1394306054,1268568182,"0.8666785225121151",0
"2019-05-30T22:00:00Z",1322876966,1375271462,0,0
"2019-05-30T23:00:00Z",1353514970,1313115334,0,0
"2019-05-31T00:00:00Z",1333873537,1356776825,0,0
"2019-05-31T01:00:00Z",1226651039,1216797294,0,0
"2019-05-31T02:00:00Z",1255761136,1149095407,"0.5144028259374206",0
"2019-05-31T03:00:00Z",1231513058,1203219759,0,0
"2019-05-31T04:00:00Z",1168746496,1209175371,0,0
"2019-05-31T05:00:00Z",1416639066,1433033467,0,0
"2019-05-31T06:00:00Z",1427112735,1364969230,0,0
"2019-05-31T07:00:00Z",1461381214,1396974838,0,0
"2019-05-31T08:00:00Z",1412016648,1358746784,0,0
"2019-05-31T09:00:00Z",1447531904,1439405891,0,0
"2019-05-31T10:00:00Z",1477902019,1390293467,"0.1624035514436671",0
"2019-05-31T11:00:00Z",1394862023,1438277914,0,0
"2019-05-31T12:00:00Z",1477340485,1366761455,"0.5866842000058521",0
"2019-05-31T13:00:00Z",1483015065,1368688307,"0.6559073384073493",0
"2019-05-31T14:00:00Z",1443581624,1429307175,0,0
"2019-05-31T15:00:00Z",1404994511,1324559814,"0.029897468729632268",0
"2019-05-31T16:00:00Z",1326704915,1331733540,0,0
"2019-05-31T17:00:00Z",1405705118,1365568191,0,0
"2019-05-31T18:00:00Z",1432086031,1308190410,"0.8326508703511148",0
"2019-05-31T19:00:00Z",1349510015,1313047415,0,0
"2019-05-31T20:00:00Z",1372709257,1337022327,0,0
"2019-05-31T21:00:00Z",1426258965,1461106660,0,0
"2019-05-31T22:00:00Z",1400670563,1403242844,0,0
"2019-05-31T23:00:00Z",1393785274,1314993421,0,0
"2019-06-01T00:00:00Z",1360268291,1339617249,0,0
"2019-06-01T01:00:00Z",1227162238,1157135446,0,0
"2019-06-01T02:00:00Z",1260832816,1219536505,0,0
"2019-06-01T03:00:00Z",1263051135,1231180744,0,0
"2019-06-01T04:00:00Z",1269304066,1201147420,0,0
"2019-06-01T05:00:00Z",1442954939,1419655335,0,0
"2019-06-01T06:00:00Z",1495282173,1440739654,0,0
"2019-06-01T07:00:00Z",1489786658,1461124231,0,0
"2019-06-01T08:00:00Z",1448466267,1424334614,0,0
"2019-06-01T09:00:00Z",1480962739,1471401359,0,0
"2019-06-01T10:00:00Z",1398602833,1397341771,0,0
"2019-06-01T11:00:00Z",1469105751,1431448156,0,0
"2019-06-01T12:00:00Z",1468864803,1388493059,"0.02873468479739842",0
"2019-06-01T13:00:00Z",1412196168,1399741393,0,0
"2019-06-01T14:00:00Z",1400145473,1432814223,0,0
"2019-06-01T15:00:00Z",1439154948,1331156079,"0.5390268361416521",0
"2019-06-01T16:00:00Z",1441755515,1365711799,0,0
"2019-06-01T17:00:00Z",1451670670,1421984426,0,0
"2019-06-01T18:00:00Z",1414405345,1437029036,0,0
"2019-06-01T19:00:00Z",1361733906,1352590407,0,0
"2019-06-01T20:00:00Z",1389770777,1361618757,0,0
"2019-06-01T21:00:00Z",1389767204,1437503194,0,0
"2019-06-01T22:00:00Z",1357535607,1382891318,0,0
"2019-06-01T23:00:00Z",1412196256,1428182288,0,0
"2019-06-02T00:00:00Z",1361244164,1445306019,"-0.235862343112811",0
"2019-06-02T01:00:00Z",1214116379,1250895867,0,0
"2019-06-02T02:00:00Z",1218696527,1240734152,0,0
"2019-06-02T03:00:00Z",1236011876,1271183098,0,0
"2019-06-02T04:00:00Z",1258844480,1277935338,0,0
"2019-06-02T05:00:00Z",1471186871,1515467994,0,0
"2019-06-02T06:00:00Z",1407500147,1428240911,0,0
"2019-06-02T07:00:00Z",1505744090,1458797911,0,0
"2019-06-02T08:00:00Z",1475423157,1455372023,0,0
"2019-06-02T09:00:00Z",1480762935,1505046698,0,0
"2019-06-02T10:00:00Z",1503614110,1452986587,0,0
"2019-06-02T11:00:00Z",1496402547,1439844741,0,0
"2019-06-02T12:00:00Z",1417036285,1490377836,"-0.0378508966808321",0
"2019-06-02T13:00:00Z",1437493594,1503858909,0,0
"2019-06-02T14:00:00Z",1493592827,1476135475,0,0
"2019-06-02T15:00:00Z",1436181558,1474678222,0,0
"2019-06-02T16:00:00Z",1441047945,1474140365,0,0
"2019-06-02T17:00:00Z",993152841,1273880826,"-3.8684221863340524","-1"
"2019-06-02T18:00:00Z",1453223308,1390900163,0,0
"2019-06-02T19:00:00Z",1373485407,1374839923,0,0
"2019-06-02T20:00:00Z",1471798370,1422648500,0,0
"2019-06-02T21:00:00Z",1419431171,1431287887,0,0
"2019-06-02T22:00:00Z",1453799427,1431857780,0,0
"2019-06-02T23:00:00Z",1372937500,1427666469,0,0
"2019-06-03T00:00:00Z",1379938036,1416109321,0,0
"2019-06-03T01:00:00Z",1284457376,1283351728,0,0
"2019-06-03T02:00:00Z",1287902888,1278363875,0,0
"2019-06-03T03:00:00Z",1236144771,1304805731,0,0
"2019-06-03T04:00:00Z",1261400942,1237231076,0,0
"2019-06-03T05:00:00Z",960208787,1000480453,0,0
"2019-06-03T06:00:00Z",939095822,948203539,0,0
"2019-06-03T07:00:00Z",930978685,948205778,0,0
"2019-06-03T08:00:00Z",944830098,958952522,0,0
"2019-06-03T09:00:00Z",925097517,918019600,0,0
"2019-06-03T10:00:00Z",986308242,1005803073,0,0
"2019-06-03T11:00:00Z",919493841,919834495,0,0
"2019-06-03T12:00:00Z",927218360,983644779,0,0
"2019-06-03T13:00:00Z",971499707,1006568536,0,0
"2019-06-03T14:00:00Z",955771283,938005258,0,0
"2019-06-03T15:00:00Z",834582332,933624195,"-0.512553486271235",0
"2019-06-03T16:00:00Z",852630670,895461450,0,0
"2019-06-03T17:00:00Z",874504602,1035168264,"-1.650750850898205",0
"2019-06-03T18:00:00Z",914012315,921924675,0,0
"2019-06-03T19:00:00Z",834761544,946722994,"-0.7511872086651813",0
"2019-06-03T20:00:00Z",908744348,882331310,0,0
"2019-06-03T21:00:00Z",853162780,890538361,0,0
"2019-06-03T22:00:00Z",922265182,948885522,0,0
"2019-06-03T23:00:00Z",859919693,895511318,0,0
"2019-06-04T00:00:00Z",930111090,976584303,0,0
"2019-06-04T01:00:00Z",737693868,803372722,0,0
"2019-06-04T02:00:00Z",722223752,737071879,0,0
"2019-06-04T03:00:00Z",758772577,800417782,0,0
"2019-06-04T04:00:00Z",706415711,774944439,0,0
"2019-06-04T05:00:00Z",994897470,967874200,0,0
"2019-06-04T06:00:00Z",974844971,952721343,0,0
"2019-06-04T07:00:00Z",916462999,995334142,"-0.1399862903897513",0
"2019-06-04T08:00:00Z",965722723,969504644,0,0
"2019-06-04T09:00:00Z",913345256,1019660202,"-0.6468923621229482",0
"2019-06-04T10:00:00Z",900491348,966087784,0,0
"2019-06-04T11:00:00Z",917100812,1023739866,"-0.6528788747297558",0
"2019-06-04T12:00:00Z",905215807,1041282256,"-1.1964232692924484",0
"2019-06-04T13:00:00Z",910648863,972419780,0,0
"2019-06-04T14:00:00Z",1008418310,949954433,0,0
"2019-06-04T15:00:00Z",900965862,964056056,0,0
"2019-06-04T16:00:00Z",870174355,926850185,0,0
"2019-06-04T17:00:00Z",876299048,983605397,"-0.6652042784024995",0
"2019-06-04T18:00:00Z",878786944,908723178,0,0
"2019-06-04T19:00:00Z",874525847,968887665,"-0.4261098067250901",0
"2019-06-04T20:00:00Z",953351422,949381935,0,0
"2019-06-04T21:00:00Z",961309357,958374300,0,0
"2019-06-04T22:00:00Z",910212834,918149816,0,0
"2019-06-04T23:00:00Z",913189663,1008665668,"-0.44668960257728857",0
"2019-06-05T00:00:00Z",946670363,992622588,0,0
"2019-06-05T01:00:00Z",754488773,797248567,0,0
"2019-06-05T02:00:00Z",762510726,782794286,0,0
"2019-06-05T03:00:00Z",746115005,835533200,"-0.3347976576208987",0
"2019-06-05T04:00:00Z",744582340,844811673,"-0.5344868726589419",0
"2019-06-05T05:00:00Z",1469756566,1542744332,"-0.03131623197123266",0
